EmployeeNumber,Age,Openness,Conscieniousness,Extroversion,Agreeableness,Emotional Balance,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_Yes
1198,20,25,12,-12,15,-5,805,3,3,1,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1200,44,16,16,6,26,-21,1097,10,4,1,3,96,3,1,3,2936,10826,1,11,3,3,80,0,6,4,3,6,4,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1201,53,27,20,11,21,-20,1223,7,2,1,4,50,3,5,3,18606,18640,3,18,3,2,80,1,26,6,3,7,7,4,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1202,29,30,12,11,-5,-15,942,15,1,1,2,69,1,1,4,2168,26933,0,18,3,1,80,1,6,2,2,5,4,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1203,22,20,17,17,21,-11,1256,3,4,1,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1204,46,25,1,-1,14,-27,1402,2,3,1,3,69,3,4,1,17048,24097,8,23,4,1,80,0,28,2,3,26,15,15,9,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1206,44,22,0,4,-4,-29,111,17,3,1,4,74,1,1,3,2290,4279,2,13,3,4,80,0,6,3,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1207,33,10,0,-15,7,-22,147,2,3,1,2,99,3,1,3,3600,8429,1,13,3,4,80,1,5,2,3,5,4,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1210,41,17,17,-7,15,-19,906,5,2,1,1,95,2,1,1,2107,20293,6,17,3,1,80,1,5,2,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1211,30,24,10,-1,15,-26,1329,29,4,1,3,61,3,2,1,4115,13192,8,19,3,3,80,3,8,3,3,4,3,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1212,40,16,13,2,14,-23,1184,2,4,1,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1215,50,26,6,-2,25,-28,1421,2,3,1,4,30,3,4,1,17856,9490,2,22,4,3,80,1,32,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1216,28,13,7,-13,19,-28,1179,19,4,1,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1217,46,21,8,4,13,-21,1450,15,2,1,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1218,35,28,14,-18,13,-25,1361,17,4,1,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1219,24,13,14,-9,16,-11,984,17,2,1,4,97,3,1,2,2210,3372,1,13,3,1,80,1,1,3,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1220,33,25,1,5,20,-22,1146,25,3,1,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,3,2,10,7,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1221,36,13,-1,-7,16,-16,917,6,4,1,3,60,1,1,3,2741,6865,1,14,3,3,80,1,7,4,3,7,7,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1224,30,22,8,-4,15,-18,853,7,4,1,3,49,3,2,3,3491,11309,1,13,3,1,80,3,10,4,2,10,7,8,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1225,44,15,17,-1,13,-17,200,29,4,1,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,3,20,11,13,17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1226,20,14,13,-4,3,-23,654,21,3,1,3,43,4,1,4,2678,5050,1,17,3,4,80,0,2,2,3,2,1,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1228,46,22,12,1,21,-27,150,2,4,1,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1231,42,19,18,7,22,-9,179,2,5,1,4,79,4,2,1,6272,12858,7,16,3,1,80,1,10,3,4,4,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1233,60,27,12,-11,21,-13,696,7,4,1,2,52,4,2,4,5220,10893,0,18,3,2,80,1,12,3,3,11,7,1,9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1234,32,32,0,-2,19,-23,116,13,3,1,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1235,32,11,17,4,10,-28,1316,2,2,1,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1237,36,24,12,6,23,-20,363,1,3,1,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1238,33,9,6,-6,6,-32,117,9,3,1,1,60,3,1,4,2781,6311,0,13,3,2,80,1,15,5,3,14,10,4,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1239,40,14,7,11,14,-22,107,10,3,1,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1240,25,28,3,6,6,-20,1356,10,4,1,3,57,3,2,4,4950,20623,0,14,3,2,80,0,5,4,3,4,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1241,30,22,16,5,13,-5,1465,1,3,1,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,2,3,11,9,5,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1242,42,22,0,-1,26,-2,458,26,5,1,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,6,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1243,35,32,17,-8,-2,-10,1212,8,2,1,3,78,2,3,4,10377,13755,4,11,3,2,80,1,16,6,2,13,2,4,12,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1244,27,12,9,-2,11,-17,1103,14,3,1,1,42,3,1,1,2235,14377,1,14,3,4,80,2,9,3,2,9,7,6,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1245,54,24,-8,-14,18,-24,966,1,4,1,4,53,3,3,3,10502,9659,7,17,3,1,80,1,33,2,1,5,4,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1246,44,6,18,1,18,-33,1117,2,1,1,1,72,4,1,4,2011,19982,1,13,3,4,80,1,10,5,3,10,5,7,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1248,19,26,21,-5,15,-11,504,10,3,1,1,96,2,1,2,1859,6148,1,25,4,2,80,0,1,2,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1249,29,26,0,11,18,-12,1010,1,3,1,1,97,3,1,4,3760,5598,1,15,3,1,80,3,3,5,3,3,2,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1250,54,20,10,1,14,-12,685,3,3,1,4,85,3,4,4,17779,23474,3,14,3,1,80,0,36,2,3,10,9,0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1251,31,30,17,9,26,-11,1332,11,2,1,3,80,3,2,1,6833,17089,1,12,3,4,80,0,6,2,2,6,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1252,31,19,16,-5,21,-17,1062,24,3,1,3,96,2,2,1,6812,17198,1,19,3,2,80,0,10,2,3,10,9,1,8,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1254,59,24,-3,2,16,-31,326,3,3,1,3,48,2,2,4,5171,16490,5,17,3,4,80,0,13,2,3,6,1,0,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1255,43,20,6,7,14,-23,920,3,3,1,3,96,1,5,4,19740,18625,3,14,3,2,80,1,25,2,3,8,7,0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1256,49,18,11,1,10,-19,1098,4,2,1,1,85,2,5,3,18711,12124,2,13,3,3,80,1,23,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1257,36,12,17,-6,11,-34,469,3,3,1,3,46,3,1,2,3692,9256,1,12,3,3,80,0,12,2,2,11,10,0,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1258,48,16,26,18,10,-9,969,2,2,1,4,76,4,1,2,2559,16620,5,11,3,3,80,0,7,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1259,27,21,10,-9,20,-21,1167,4,2,1,1,76,3,1,3,2517,3208,1,11,3,2,80,3,5,2,3,5,3,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1260,29,24,8,-6,13,-21,1329,7,3,1,3,82,3,2,4,6623,4204,1,11,3,2,80,2,6,2,3,6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1263,48,3,17,5,18,-27,715,1,3,1,4,76,2,5,4,18265,8733,6,12,3,3,80,0,25,3,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1264,29,20,6,-6,7,-28,694,1,3,1,4,87,2,4,4,16124,3423,3,14,3,2,80,2,9,2,2,7,7,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1265,34,27,21,14,22,-11,1320,20,3,1,3,89,4,1,3,2585,21643,0,17,3,4,80,0,2,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1267,44,24,26,12,22,-34,1099,5,3,1,2,88,3,5,2,18213,8751,7,11,3,3,80,1,26,5,3,22,9,3,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1268,33,14,1,2,12,-24,536,10,5,1,4,82,4,3,3,8380,21708,0,14,3,4,80,2,10,3,3,9,8,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1269,19,7,12,-16,19,-29,265,25,3,1,2,57,4,1,4,2994,21221,1,12,3,4,80,0,1,2,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1270,23,29,8,-2,14,-36,373,1,2,1,4,47,3,1,3,1223,16901,1,22,4,4,80,1,1,2,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1273,25,16,13,-5,10,-30,599,24,1,1,3,73,1,1,4,1118,8040,1,14,3,4,80,0,1,4,3,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1275,26,21,9,0,7,-21,583,4,2,1,3,53,3,1,4,2875,9973,1,20,4,2,80,0,8,2,2,8,5,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1277,45,16,11,1,8,-9,1449,2,3,1,1,94,1,5,2,18824,2493,2,16,3,1,80,0,26,2,3,24,10,1,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
1278,55,20,3,-3,15,-23,177,8,1,1,4,37,2,4,2,13577,25592,1,15,3,4,80,1,34,3,3,33,9,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1279,21,12,11,1,10,-27,251,10,2,1,1,45,2,1,3,2625,25308,1,20,4,3,80,0,2,2,1,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1280,46,13,16,14,10,-8,168,4,2,1,4,33,2,5,2,18789,9946,2,14,3,3,80,1,26,2,3,11,4,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1281,34,25,12,16,19,-20,131,2,3,1,3,86,3,2,1,4538,6039,0,12,3,4,80,0,4,3,3,3,2,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1282,51,19,6,0,12,-11,237,9,3,1,4,83,3,5,2,19847,19196,4,24,4,1,80,1,31,5,2,29,10,11,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1283,59,15,6,2,14,-26,1429,18,4,1,4,67,3,3,4,10512,20002,6,12,3,4,80,0,25,6,2,9,7,5,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1285,34,24,3,-19,7,-34,135,19,3,1,3,46,3,2,2,4444,22534,4,13,3,3,80,2,15,2,4,11,8,5,10,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1286,28,16,2,-6,15,-23,791,1,4,1,4,44,3,1,3,2154,6842,0,11,3,3,80,0,5,2,2,4,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1288,44,25,10,-17,9,-29,1199,4,2,1,3,92,4,5,1,19190,17477,1,14,3,4,80,2,26,4,2,25,9,14,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1289,34,32,26,18,26,-14,648,11,3,1,3,56,2,2,2,4490,21833,4,11,3,4,80,2,14,5,4,10,9,1,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1291,35,31,17,11,14,-7,735,6,1,1,3,66,3,1,3,3506,6020,0,14,3,4,80,0,4,3,3,3,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1292,42,20,14,-18,9,-14,603,7,4,1,2,78,4,2,2,2372,5628,6,16,3,4,80,0,18,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1293,43,20,6,-20,14,-30,531,4,4,1,4,56,2,3,4,10231,20364,3,14,3,4,80,0,23,3,4,21,7,15,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1294,36,28,20,6,24,-2,429,2,4,1,3,53,3,2,2,5410,2323,9,11,3,4,80,0,18,2,3,16,14,5,12,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1295,44,13,11,-3,13,-13,621,15,3,1,1,73,3,3,4,7978,14075,1,11,3,4,80,1,10,2,3,10,7,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1296,28,28,9,16,22,0,193,2,3,1,4,52,2,1,4,3867,14222,1,12,3,2,80,1,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1297,51,27,5,-10,9,-2,968,6,2,1,2,40,2,1,3,2838,4257,0,14,3,2,80,0,8,6,2,7,0,7,7,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1298,30,19,23,11,22,-24,879,9,2,1,3,72,3,2,3,4695,12858,7,18,3,3,80,0,10,3,3,8,4,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1299,29,18,2,4,19,-32,806,7,3,1,2,39,3,1,3,3339,17285,3,13,3,1,80,2,10,2,3,7,7,7,7,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1301,28,28,18,12,18,-14,640,1,3,1,4,84,3,1,1,2080,4732,2,11,3,2,80,0,5,2,2,3,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1303,25,15,10,-14,17,-20,266,1,3,1,4,40,3,1,2,2096,18830,1,18,3,4,80,0,2,3,2,2,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1304,32,28,24,16,19,-7,604,8,3,1,3,56,4,2,4,6209,11693,1,15,3,3,80,2,10,4,4,10,7,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1306,45,29,0,-11,22,-32,364,25,3,1,2,83,3,5,2,18061,13035,3,22,4,3,80,0,22,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1307,39,13,23,-13,22,-16,412,13,4,1,3,94,2,4,2,17123,17334,6,13,3,4,80,2,21,4,3,19,9,15,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1308,58,26,3,-5,14,-12,848,23,4,1,1,88,3,1,3,2372,26076,1,12,3,4,80,2,2,3,3,2,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1309,32,30,-10,-1,17,-5,1089,7,2,1,4,79,3,2,3,4883,22845,1,18,3,1,80,1,10,3,3,10,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1310,39,24,13,3,22,-27,360,23,3,1,3,93,3,1,1,3904,22154,0,13,3,1,80,0,6,2,3,5,2,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1311,30,21,2,-7,16,-20,1138,6,3,1,1,48,2,2,4,4627,23631,0,12,3,1,80,1,10,6,3,9,2,6,7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1312,36,14,-3,3,15,-15,325,10,4,1,4,63,3,3,3,7094,5747,3,12,3,1,80,0,10,0,3,7,7,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1314,46,30,5,-2,23,-11,991,1,2,1,4,44,3,1,1,3423,22957,6,12,3,3,80,0,10,3,4,7,6,5,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1315,28,13,-7,13,14,-14,1476,1,3,1,3,55,1,2,4,6674,16392,0,11,3,1,80,3,10,6,3,9,8,7,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1317,50,20,3,-5,17,-28,1322,28,3,1,4,43,3,4,1,16880,22422,4,11,3,2,80,0,25,2,3,3,2,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1318,40,29,7,-16,15,-5,299,25,4,1,4,57,2,3,2,9094,17235,2,12,3,3,80,0,9,2,3,5,4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1319,52,27,7,0,20,-33,1030,5,3,1,2,64,3,3,2,8446,21534,9,19,3,3,80,0,10,2,2,8,7,7,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1321,30,6,4,-16,18,-29,634,17,4,1,2,95,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1322,39,19,10,3,10,-12,524,18,2,1,1,32,3,2,3,4534,13352,0,11,3,1,80,0,9,6,3,8,7,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1324,31,19,-6,-16,2,-23,587,2,4,1,4,57,3,3,3,9852,8935,1,19,3,1,80,1,10,5,2,10,8,9,6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1329,41,32,7,1,15,-16,256,10,2,1,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,4,3,19,2,11,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1331,31,23,9,-16,0,-9,1060,1,3,1,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,2,4,3,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1333,44,15,8,9,14,-21,935,3,3,1,1,89,3,1,1,2362,14669,4,12,3,3,80,0,10,4,4,3,2,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1334,42,17,12,-4,19,-24,495,2,1,1,3,37,3,4,3,17861,26582,0,13,3,4,80,0,21,3,2,20,8,2,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1336,55,13,25,10,20,-18,282,2,2,1,4,58,1,5,3,19187,6992,4,14,3,4,80,1,23,5,3,19,9,9,11,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1338,56,24,19,16,25,-16,206,8,4,1,4,99,3,5,2,19717,4022,6,14,3,1,80,0,36,4,3,7,3,7,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1340,40,24,-4,0,13,-16,458,16,2,1,3,74,3,1,3,3544,8532,9,16,3,2,80,1,6,0,3,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1344,34,7,13,0,16,-33,943,9,3,1,4,86,3,3,4,8500,5494,0,11,3,4,80,1,10,0,2,9,7,1,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1346,40,25,12,0,14,-4,523,2,3,1,3,98,3,2,4,4661,22455,1,13,3,3,80,0,9,4,3,9,8,8,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1349,41,17,14,-9,4,-20,1018,1,3,1,3,66,3,2,1,4103,4297,0,17,3,4,80,1,10,2,3,9,3,1,7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1350,35,23,18,9,20,-14,482,4,4,1,3,87,3,2,3,4249,2690,1,11,3,2,80,0,9,3,3,9,6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1352,51,20,15,-4,17,-17,770,5,3,1,3,84,3,4,2,14026,17588,1,11,3,2,80,1,33,2,3,33,9,0,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1355,38,27,22,14,10,-15,1009,2,2,1,2,31,3,2,1,6893,19461,3,15,3,4,80,1,11,3,3,7,7,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1356,34,18,13,6,7,-15,507,15,2,1,3,66,3,2,1,6125,23553,1,12,3,4,80,0,10,6,4,10,8,9,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
